// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.02 sec)   *****
// Found 3 benchmarks:
//   MyBenchmark.UseEntity: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   MyBenchmark.UseEntityBufferedMessageFor: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   MyBenchmark.UseEntityBufferedMessageForeach: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadActual   2: 134217728 op, 529788000.00 ns, 3.9472 ns/op
WorkloadActual   3: 134217728 op, 562966000.00 ns, 4.1944 ns/op
WorkloadActual   4: 134217728 op, 585339600.00 ns, 4.3611 ns/op
WorkloadActual   5: 134217728 op, 553580200.00 ns, 4.1245 ns/op
WorkloadActual   6: 134217728 op, 550926000.00 ns, 4.1047 ns/op
WorkloadActual   7: 134217728 op, 528536900.00 ns, 3.9379 ns/op
WorkloadActual   8: 134217728 op, 535720000.00 ns, 3.9914 ns/op
WorkloadActual   9: 134217728 op, 528415600.00 ns, 3.9370 ns/op
WorkloadActual  10: 134217728 op, 524179400.00 ns, 3.9054 ns/op
WorkloadActual  11: 134217728 op, 536996500.00 ns, 4.0009 ns/op
WorkloadActual  12: 134217728 op, 536487200.00 ns, 3.9971 ns/op
WorkloadActual  13: 134217728 op, 524451900.00 ns, 3.9075 ns/op
WorkloadActual  14: 134217728 op, 548143800.00 ns, 4.0840 ns/op
WorkloadActual  15: 134217728 op, 533363300.00 ns, 3.9739 ns/op

WorkloadResult   1: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   2: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   3: 134217728 op, 14052100.00 ns, 0.1047 ns/op
WorkloadResult   4: 134217728 op, 4666300.00 ns, 0.0348 ns/op
WorkloadResult   5: 134217728 op, 2012100.00 ns, 0.0150 ns/op
WorkloadResult   6: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   7: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   8: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   9: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  10: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  11: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  12: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  13: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  14: 134217728 op, 0.00 ns, 0.0000 ns/op
// GC:  0 0 0 1072 134217728
// Threading:  0 0 134217728

// Launch: 2 / 2

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 1100.00 ns, 1.1000 us/op
WorkloadJitting  1: 1 op, 1100.00 ns, 1.1000 us/op

OverheadJitting  2: 16 op, 800.00 ns, 50.0000 ns/op
WorkloadJitting  2: 16 op, 900.00 ns, 56.2500 ns/op

WorkloadPilot    1: 16 op, 700.00 ns, 43.7500 ns/op
WorkloadPilot    2: 32 op, 700.00 ns, 21.8750 ns/op
WorkloadPilot    3: 64 op, 800.00 ns, 12.5000 ns/op
WorkloadPilot    4: 128 op, 1300.00 ns, 10.1562 ns/op
WorkloadPilot    5: 256 op, 1900.00 ns, 7.4219 ns/op
WorkloadPilot    6: 512 op, 2900.00 ns, 5.6641 ns/op
WorkloadPilot    7: 1024 op, 4800.00 ns, 4.6875 ns/op
WorkloadPilot    8: 2048 op, 9100.00 ns, 4.4434 ns/op
WorkloadPilot    9: 4096 op, 17500.00 ns, 4.2725 ns/op
WorkloadPilot   10: 8192 op, 34600.00 ns, 4.2236 ns/op
WorkloadPilot   11: 16384 op, 68800.00 ns, 4.1992 ns/op
WorkloadPilot   12: 32768 op, 136600.00 ns, 4.1687 ns/op
WorkloadPilot   13: 65536 op, 272400.00 ns, 4.1565 ns/op
WorkloadPilot   14: 131072 op, 541400.00 ns, 4.1306 ns/op
WorkloadPilot   15: 262144 op, 1088000.00 ns, 4.1504 ns/op
WorkloadPilot   16: 524288 op, 2216100.00 ns, 4.2269 ns/op
WorkloadPilot   17: 1048576 op, 4349400.00 ns, 4.1479 ns/op
WorkloadPilot   18: 2097152 op, 8743300.00 ns, 4.1691 ns/op
WorkloadPilot   19: 4194304 op, 17937300.00 ns, 4.2766 ns/op
WorkloadPilot   20: 8388608 op, 35715200.00 ns, 4.2576 ns/op
WorkloadPilot   21: 16777216 op, 71247500.00 ns, 4.2467 ns/op
WorkloadPilot   22: 33554432 op, 139564800.00 ns, 4.1594 ns/op
WorkloadPilot   23: 67108864 op, 298361000.00 ns, 4.4459 ns/op
WorkloadPilot   24: 134217728 op, 552694400.00 ns, 4.1179 ns/op

OverheadWarmup   1: 134217728 op, 522279000.00 ns, 3.8913 ns/op
OverheadWarmup   2: 134217728 op, 541708200.00 ns, 4.0360 ns/op
OverheadWarmup   3: 134217728 op, 568566500.00 ns, 4.2362 ns/op
OverheadWarmup   4: 134217728 op, 602504100.00 ns, 4.4890 ns/op
OverheadWarmup   5: 134217728 op, 585758800.00 ns, 4.3642 ns/op
OverheadWarmup   6: 134217728 op, 537657600.00 ns, 4.0059 ns/op
OverheadWarmup   7: 134217728 op, 556108500.00 ns, 4.1433 ns/op
OverheadWarmup   8: 134217728 op, 523804200.00 ns, 3.9026 ns/op

OverheadActual   1: 134217728 op, 538361400.00 ns, 4.0111 ns/op
OverheadActual   2: 134217728 op, 543755300.00 ns, 4.0513 ns/op
OverheadActual   3: 134217728 op, 579239900.00 ns, 4.3157 ns/op
OverheadActual   4: 134217728 op, 571913200.00 ns, 4.2611 ns/op
OverheadActual   5: 134217728 op, 527425200.00 ns, 3.9296 ns/op
OverheadActual   6: 134217728 op, 545571000.00 ns, 4.0648 ns/op
OverheadActual   7: 134217728 op, 532021200.00 ns, 3.9639 ns/op
OverheadActual   8: 134217728 op, 556170500.00 ns, 4.1438 ns/op
OverheadActual   9: 134217728 op, 561974700.00 ns, 4.1870 ns/op
OverheadActual  10: 134217728 op, 548906700.00 ns, 4.0897 ns/op
OverheadActual  11: 134217728 op, 540309200.00 ns, 4.0256 ns/op
OverheadActual  12: 134217728 op, 512431600.00 ns, 3.8179 ns/op
OverheadActual  13: 134217728 op, 544603800.00 ns, 4.0576 ns/op
OverheadActual  14: 134217728 op, 520201800.00 ns, 3.8758 ns/op
OverheadActual  15: 134217728 op, 648074200.00 ns, 4.8285 ns/op

WorkloadWarmup   1: 134217728 op, 597630100.00 ns, 4.4527 ns/op
WorkloadWarmup   2: 134217728 op, 580551800.00 ns, 4.3254 ns/op
WorkloadWarmup   3: 134217728 op, 562526800.00 ns, 4.1912 ns/op
WorkloadWarmup   4: 134217728 op, 542758700.00 ns, 4.0439 ns/op
WorkloadWarmup   5: 134217728 op, 551843500.00 ns, 4.1116 ns/op
WorkloadWarmup   6: 134217728 op, 523465800.00 ns, 3.9001 ns/op
WorkloadWarmup   7: 134217728 op, 561162000.00 ns, 4.1810 ns/op
WorkloadWarmup   8: 134217728 op, 533382000.00 ns, 3.9740 ns/op
WorkloadWarmup   9: 134217728 op, 564471300.00 ns, 4.2056 ns/op
WorkloadWarmup  10: 134217728 op, 549174600.00 ns, 4.0917 ns/op

WorkloadActual   1: 134217728 op, 565440600.00 ns, 4.2129 ns/op
WorkloadActual   2: 134217728 op, 556791100.00 ns, 4.1484 ns/op
WorkloadActual   3: 134217728 op, 569773600.00 ns, 4.2451 ns/op
WorkloadActual   4: 134217728 op, 597952500.00 ns, 4.4551 ns/op
WorkloadActual   5: 134217728 op, 585250100.00 ns, 4.3605 ns/op
WorkloadActual   6: 134217728 op, 572465700.00 ns, 4.2652 ns/op
WorkloadActual   7: 134217728 op, 530536600.00 ns, 3.9528 ns/op
WorkloadActual   8: 134217728 op, 543199200.00 ns, 4.0471 ns/op
WorkloadActual   9: 134217728 op, 554252700.00 ns, 4.1295 ns/op
WorkloadActual  10: 134217728 op, 528089500.00 ns, 3.9346 ns/op
WorkloadActual  11: 134217728 op, 564661400.00 ns, 4.2071 ns/op
WorkloadActual  12: 134217728 op, 583585100.00 ns, 4.3480 ns/op
WorkloadActual  13: 134217728 op, 620535100.00 ns, 4.6233 ns/op
WorkloadActual  14: 134217728 op, 541325200.00 ns, 4.0332 ns/op
WorkloadActual  15: 134217728 op, 578955800.00 ns, 4.3136 ns/op

WorkloadResult   1: 134217728 op, 20836800.00 ns, 0.1552 ns/op
WorkloadResult   2: 134217728 op, 12187300.00 ns, 0.0908 ns/op
WorkloadResult   3: 134217728 op, 25169800.00 ns, 0.1875 ns/op
WorkloadResult   4: 134217728 op, 53348700.00 ns, 0.3975 ns/op
WorkloadResult   5: 134217728 op, 40646300.00 ns, 0.3028 ns/op
WorkloadResult   6: 134217728 op, 27861900.00 ns, 0.2076 ns/op
WorkloadResult   7: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   8: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   9: 134217728 op, 9648900.00 ns, 0.0719 ns/op
WorkloadResult  10: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  11: 134217728 op, 20057600.00 ns, 0.1494 ns/op
WorkloadResult  12: 134217728 op, 38981300.00 ns, 0.2904 ns/op
WorkloadResult  13: 134217728 op, 75931300.00 ns, 0.5657 ns/op
WorkloadResult  14: 134217728 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  15: 134217728 op, 34352000.00 ns, 0.2559 ns/op
// GC:  0 0 0 1024 134217728
// Threading:  0 0 134217728


Mean = 0.098 ns, StdErr = 0.027 ns (27.72%), N = 29, StdDev = 0.146 ns
Min = 0.000 ns, Q1 = 0.000 ns, Median = 0.000 ns, Q3 = 0.155 ns, Max = 0.566 ns
IQR = 0.155 ns, LowerFence = -0.233 ns, UpperFence = 0.388 ns
ConfidenceInterval = [-0.002 ns; 0.197 ns] (CI 99.9%), Margin = 0.099 ns (101.85% of Mean)
Skewness = 1.53, Kurtosis = 4.72, MValue = 2.22

// ** Remained 2 (66.7%) benchmark(s) to run. Estimated finish 2023-09-08 14:38 (0h 1m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: MyBenchmark.UseEntityBufferedMessageFor: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
// *** Execute ***
// Launch: 1 / 2

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 1500.00 ns, 1.5000 us/op
WorkloadJitting  1: 1 op, 1106100.00 ns, 1.1061 ms/op

OverheadJitting  2: 16 op, 700.00 ns, 43.7500 ns/op
WorkloadJitting  2: 16 op, 7600.00 ns, 475.0000 ns/op

WorkloadPilot    1: 16 op, 5500.00 ns, 343.7500 ns/op
WorkloadPilot    2: 32 op, 8000.00 ns, 250.0000 ns/op
WorkloadPilot    3: 64 op, 14700.00 ns, 229.6875 ns/op
WorkloadPilot    4: 128 op, 29500.00 ns, 230.4688 ns/op
WorkloadPilot    5: 256 op, 55700.00 ns, 217.5781 ns/op
WorkloadPilot    6: 512 op, 111500.00 ns, 217.7734 ns/op
WorkloadPilot    7: 1024 op, 216500.00 ns, 211.4258 ns/op
WorkloadPilot    8: 2048 op, 430100.00 ns, 210.0098 ns/op
WorkloadPilot    9: 4096 op, 882000.00 ns, 215.3320 ns/op
WorkloadPilot   10: 8192 op, 1706900.00 ns, 208.3618 ns/op
WorkloadPilot   11: 16384 op, 3405500.00 ns, 207.8552 ns/op
WorkloadPilot   12: 32768 op, 6863500.00 ns, 209.4574 ns/op
WorkloadPilot   13: 65536 op, 13687300.00 ns, 208.8516 ns/op
WorkloadPilot   14: 131072 op, 27515400.00 ns, 209.9258 ns/op
WorkloadPilot   15: 262144 op, 53770700.00 ns, 205.1189 ns/op
WorkloadPilot   16: 524288 op, 32642100.00 ns, 62.2599 ns/op
WorkloadPilot   17: 1048576 op, 14132900.00 ns, 13.4782 ns/op
WorkloadPilot   18: 2097152 op, 29058300.00 ns, 13.8561 ns/op
WorkloadPilot   19: 4194304 op, 55327500.00 ns, 13.1911 ns/op
WorkloadPilot   20: 8388608 op, 107547800.00 ns, 12.8207 ns/op
WorkloadPilot   21: 16777216 op, 211061000.00 ns, 12.5802 ns/op
WorkloadPilot   22: 33554432 op, 380199200.00 ns, 11.3308 ns/op
WorkloadPilot   23: 67108864 op, 780360000.00 ns, 11.6283 ns/op

OverheadWarmup   1: 67108864 op, 253594800.00 ns, 3.7789 ns/op
OverheadWarmup   2: 67108864 op, 253023100.00 ns, 3.7703 ns/op
OverheadWarmup   3: 67108864 op, 233754000.00 ns, 3.4832 ns/op
OverheadWarmup   4: 67108864 op, 240124600.00 ns, 3.5781 ns/op
OverheadWarmup   5: 67108864 op, 260002200.00 ns, 3.8743 ns/op
OverheadWarmup   6: 67108864 op, 245999100.00 ns, 3.6657 ns/op
OverheadWarmup   7: 67108864 op, 236712700.00 ns, 3.5273 ns/op
OverheadWarmup   8: 67108864 op, 246905600.00 ns, 3.6792 ns/op
OverheadWarmup   9: 67108864 op, 243312800.00 ns, 3.6256 ns/op

OverheadActual   1: 67108864 op, 254802000.00 ns, 3.7968 ns/op
OverheadActual   2: 67108864 op, 259729700.00 ns, 3.8703 ns/op
OverheadActual   3: 67108864 op, 260660500.00 ns, 3.8841 ns/op
OverheadActual   4: 67108864 op, 243849100.00 ns, 3.6336 ns/op
OverheadActual   5: 67108864 op, 232749900.00 ns, 3.4682 ns/op
OverheadActual   6: 67108864 op, 251320500.00 ns, 3.7450 ns/op
OverheadActual   7: 67108864 op, 278136800.00 ns, 4.1446 ns/op
OverheadActual   8: 67108864 op, 265880900.00 ns, 3.9619 ns/op
OverheadActual   9: 67108864 op, 255348100.00 ns, 3.8050 ns/op
OverheadActual  10: 67108864 op, 261994500.00 ns, 3.9040 ns/op
OverheadActual  11: 67108864 op, 284561900.00 ns, 4.2403 ns/op
OverheadActual  12: 67108864 op, 259722400.00 ns, 3.8702 ns/op
OverheadActual  13: 67108864 op, 237857000.00 ns, 3.5443 ns/op
OverheadActual  14: 67108864 op, 241912200.00 ns, 3.6048 ns/op
OverheadActual  15: 67108864 op, 245554000.00 ns, 3.6590 ns/op
OverheadActual  16: 67108864 op, 261384500.00 ns, 3.8949 ns/op
OverheadActual  17: 67108864 op, 244946600.00 ns, 3.6500 ns/op
OverheadActual  18: 67108864 op, 247871500.00 ns, 3.6936 ns/op

WorkloadWarmup   1: 67108864 op, 768190400.00 ns, 11.4469 ns/op
WorkloadWarmup   2: 67108864 op, 737127900.00 ns, 10.9841 ns/op
WorkloadWarmup   3: 67108864 op, 745304600.00 ns, 11.1059 ns/op
WorkloadWarmup   4: 67108864 op, 711778900.00 ns, 10.6063 ns/op
WorkloadWarmup   5: 67108864 op, 741389500.00 ns, 11.0476 ns/op
WorkloadWarmup   6: 67108864 op, 776011900.00 ns, 11.5635 ns/op
WorkloadWarmup   7: 67108864 op, 904186800.00 ns, 13.4734 ns/op
WorkloadWarmup   8: 67108864 op, 879684200.00 ns, 13.1083 ns/op
WorkloadWarmup   9: 67108864 op, 749492800.00 ns, 11.1683 ns/op
WorkloadWarmup  10: 67108864 op, 740819100.00 ns, 11.0391 ns/op

WorkloadActual   1: 67108864 op, 755628300.00 ns, 11.2597 ns/op
WorkloadActual   2: 67108864 op, 824827300.00 ns, 12.2909 ns/op
WorkloadActual   3: 67108864 op, 779197300.00 ns, 11.6109 ns/op
WorkloadActual   4: 67108864 op, 760032800.00 ns, 11.3254 ns/op
WorkloadActual   5: 67108864 op, 766132100.00 ns, 11.4163 ns/op
WorkloadActual   6: 67108864 op, 756905000.00 ns, 11.2788 ns/op
WorkloadActual   7: 67108864 op, 757939800.00 ns, 11.2942 ns/op
WorkloadActual   8: 67108864 op, 726167000.00 ns, 10.8207 ns/op
WorkloadActual   9: 67108864 op, 783181400.00 ns, 11.6703 ns/op
WorkloadActual  10: 67108864 op, 751236000.00 ns, 11.1943 ns/op
WorkloadActual  11: 67108864 op, 715930600.00 ns, 10.6682 ns/op
WorkloadActual  12: 67108864 op, 696090700.00 ns, 10.3726 ns/op
WorkloadActual  13: 67108864 op, 762516800.00 ns, 11.3624 ns/op
WorkloadActual  14: 67108864 op, 763182700.00 ns, 11.3723 ns/op
WorkloadActual  15: 67108864 op, 713478300.00 ns, 10.6317 ns/op

WorkloadResult   1: 67108864 op, 500553250.00 ns, 7.4588 ns/op
WorkloadResult   2: 67108864 op, 524122250.00 ns, 7.8100 ns/op
WorkloadResult   3: 67108864 op, 504957750.00 ns, 7.5245 ns/op
WorkloadResult   4: 67108864 op, 511057050.00 ns, 7.6153 ns/op
WorkloadResult   5: 67108864 op, 501829950.00 ns, 7.4778 ns/op
WorkloadResult   6: 67108864 op, 502864750.00 ns, 7.4933 ns/op
WorkloadResult   7: 67108864 op, 471091950.00 ns, 7.0198 ns/op
WorkloadResult   8: 67108864 op, 528106350.00 ns, 7.8694 ns/op
WorkloadResult   9: 67108864 op, 496160950.00 ns, 7.3934 ns/op
WorkloadResult  10: 67108864 op, 460855550.00 ns, 6.8673 ns/op
WorkloadResult  11: 67108864 op, 441015650.00 ns, 6.5716 ns/op
WorkloadResult  12: 67108864 op, 507441750.00 ns, 7.5615 ns/op
WorkloadResult  13: 67108864 op, 508107650.00 ns, 7.5714 ns/op
WorkloadResult  14: 67108864 op, 458403250.00 ns, 6.8307 ns/op
// GC:  0 0 0 1024 67108864
// Threading:  0 0 67108864

// Launch: 2 / 2

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 1100.00 ns, 1.1000 us/op
WorkloadJitting  1: 1 op, 1100.00 ns, 1.1000 us/op

OverheadJitting  2: 16 op, 400.00 ns, 25.0000 ns/op
WorkloadJitting  2: 16 op, 800.00 ns, 50.0000 ns/op

WorkloadPilot    1: 16 op, 700.00 ns, 43.7500 ns/op
WorkloadPilot    2: 32 op, 1400.00 ns, 43.7500 ns/op
WorkloadPilot    3: 64 op, 1500.00 ns, 23.4375 ns/op
WorkloadPilot    4: 128 op, 2400.00 ns, 18.7500 ns/op
WorkloadPilot    5: 256 op, 3800.00 ns, 14.8438 ns/op
WorkloadPilot    6: 512 op, 6300.00 ns, 12.3047 ns/op
WorkloadPilot    7: 1024 op, 12100.00 ns, 11.8164 ns/op
WorkloadPilot    8: 2048 op, 22000.00 ns, 10.7422 ns/op
WorkloadPilot    9: 4096 op, 47100.00 ns, 11.4990 ns/op
WorkloadPilot   10: 8192 op, 96600.00 ns, 11.7920 ns/op
WorkloadPilot   11: 16384 op, 191500.00 ns, 11.6882 ns/op
WorkloadPilot   12: 32768 op, 342800.00 ns, 10.4614 ns/op
WorkloadPilot   13: 65536 op, 701000.00 ns, 10.6964 ns/op
WorkloadPilot   14: 131072 op, 1410300.00 ns, 10.7597 ns/op
WorkloadPilot   15: 262144 op, 3039800.00 ns, 11.5959 ns/op
WorkloadPilot   16: 524288 op, 5918000.00 ns, 11.2877 ns/op
WorkloadPilot   17: 1048576 op, 11865300.00 ns, 11.3156 ns/op
WorkloadPilot   18: 2097152 op, 22206500.00 ns, 10.5889 ns/op
WorkloadPilot   19: 4194304 op, 44298300.00 ns, 10.5615 ns/op
WorkloadPilot   20: 8388608 op, 90195400.00 ns, 10.7521 ns/op
WorkloadPilot   21: 16777216 op, 182899600.00 ns, 10.9017 ns/op
WorkloadPilot   22: 33554432 op, 376561700.00 ns, 11.2224 ns/op
WorkloadPilot   23: 67108864 op, 737207400.00 ns, 10.9852 ns/op

OverheadWarmup   1: 67108864 op, 230560500.00 ns, 3.4356 ns/op
OverheadWarmup   2: 67108864 op, 242321800.00 ns, 3.6109 ns/op
OverheadWarmup   3: 67108864 op, 259732900.00 ns, 3.8703 ns/op
OverheadWarmup   4: 67108864 op, 242974700.00 ns, 3.6206 ns/op
OverheadWarmup   5: 67108864 op, 230420900.00 ns, 3.4335 ns/op
OverheadWarmup   6: 67108864 op, 229614000.00 ns, 3.4215 ns/op
OverheadWarmup   7: 67108864 op, 239999800.00 ns, 3.5763 ns/op
